"","seed","P_rej","Paccept","param","c_true","param2","param3"
"455",5,0.5,0.5,40,39.4817387144784,"strs","100"
"456",6,0.8,0.2,40,39.4867385986695,"strs","100"
"457",7,0.9,0.1,40,39.529237614294,"strs","100"
"458",8,1,0,40,39.4307577524582,"strs","100"
"459",9,0.7,0.3,40,39.5258448357358,"strs","100"
"460",10,1,0,40,39.530219734403,"strs","100"
"461",1,1,0,80,79.0760001912608,"strs","100"
"462",2,1,0,80,78.9084147872119,"strs","100"
"463",3,0.9,0.1,80,78.9917164291819,"strs","100"
"464",4,1,0,80,79.0183229557703,"strs","100"
"465",5,1,0,80,78.9286821749152,"strs","100"
"466",6,1,0,80,79.0205550469271,"strs","100"
"467",7,1,0,80,79.0344832957452,"strs","100"
"468",8,1,0,80,78.8335058079914,"strs","100"
"469",9,1,0,80,79.036715386902,"strs","100"
"470",10,1,0,80,79.0348404303303,"strs","100"
"471",1,1,0,100,98.796436277506,"strs","100"
"472",2,1,0,100,98.6355471469274,"strs","100"
"473",3,1,0,100,98.756437203977,"strs","100"
"474",4,1,0,100,98.7034920017389,"strs","100"
"475",5,1,0,100,98.7344734269946,"strs","100"
"476",6,1,0,100,98.7090275878076,"strs","100"
"477",7,1,0,100,98.7763474570953,"strs","100"
"478",8,1,0,100,98.5950123715208,"strs","100"
"479",9,1,0,100,98.8559884695681,"strs","100"
"480",10,1,0,100,98.7577764586711,"strs","100"
"481",1,0,1,5,4.94521723160033,"ss","100"
"482",2,0,1,5,4.95218135600939,"ss","100"
"483",3,0,1,5,4.95200278871685,"ss","100"
"484",4,0,1,5,4.94807430828097,"ss","100"
"485",5,0,1,5,4.94637791900183,"ss","100"
"486",6,0,1,5,4.95387774528852,"ss","100"
"487",7,0,1,5,4.95387774528852,"ss","100"
"488",8,0,1,5,4.95798479301694,"ss","100"
"489",9,0,1,5,4.94878857745113,"ss","100"
"490",10,0,1,5,4.92923545891799,"ss","100"
"491",1,0,1,10,9.89626326821196,"ss","100"
"492",2,0,1,10,9.88528137972074,"ss","100"
"493",3,0,1,10,9.92724469346765,"ss","100"
"494",4,0,1,10,9.89278120600742,"ss","100"
"495",5,0,1,10,9.88804917275511,"ss","100"
"496",6,0,1,10,9.90313810897475,"ss","100"
"497",7,0,1,10,9.89804894113735,"ss","100"
"498",8,0,1,10,9.88653135076852,"ss","100"
"499",9,0,1,10,9.89813822478362,"ss","100"
"500",10,0,1,10,9.8922455041298,"ss","100"
"501",1,1,0,20,19.7614811955257,"ss","100"
"502",2,0,1,20,19.7535349510077,"ss","100"
"503",3,0,1,20,19.8244261661461,"ss","100"
"504",4,0.2,0.8,20,19.7806771794737,"ss","100"
"505",5,0.8,0.2,20,19.7452315719045,"ss","100"
"506",6,0.9,0.1,20,19.76951672369,"ss","100"
"507",7,1,0,20,19.7740701896498,"ss","100"
"508",8,0.2,0.8,20,19.7554991912256,"ss","100"
"509",9,0,1,20,19.7722845167244,"ss","100"
"510",10,0.7,0.3,20,19.7176429252071,"ss","100"
"511",1,0.1,0.9,40,39.5211128024835,"ss","100"
"512",2,0.3,0.7,40,39.4919170501532,"ss","100"
"513",3,1,0,40,39.5413801901868,"ss","100"
"514",4,1,0,40,39.5215592207148,"ss","100"
"515",5,0.9,0.1,40,39.4817387144784,"ss","100"
