"","seed","P_rej","Paccept","param","c_true","param2","param3"
"201",1,1,0,20,19.8795141758947,"srs","10"
"202",2,1,0,20,19.8734428879483,"srs","10"
"203",3,1,0,20,19.8849604783171,"srs","10"
"204",4,1,0,20,19.8872818531202,"srs","10"
"205",5,1,0,20,19.8817462670514,"srs","10"
"206",6,1,0,20,19.8798713104797,"srs","10"
"207",7,1,0,20,19.8782642048469,"srs","10"
"208",8,0,1,20,19.8703179603289,"srs","10"
"209",9,0,1,20,19.8794248922484,"srs","10"
"210",10,0,1,20,19.8719250659617,"srs","10"
"211",1,1,0,40,39.7475361294242,"srs","10"
"212",2,1,0,40,39.7549466720647,"srs","10"
"213",3,1,0,40,39.7462861583765,"srs","10"
"214",4,1,0,40,39.7485182495332,"srs","10"
"215",5,1,0,40,39.7515538935064,"srs","10"
"216",6,1,0,40,39.7480718313019,"srs","10"
"217",7,1,0,40,39.7479825476556,"srs","10"
"218",8,1,0,40,39.7501253551661,"srs","10"
"219",9,1,0,40,39.7511967589213,"srs","10"
"220",10,1,0,40,39.7508396243362,"srs","10"
"221",1,1,0,80,79.4941155067433,"srs","10"
"222",2,1,0,80,79.4844728729461,"srs","10"
"223",3,1,0,80,79.500633212921,"srs","10"
"224",4,1,0,80,79.4958118960224,"srs","10"
"225",5,1,0,80,79.4935798048657,"srs","10"
"226",6,1,0,80,79.489383473491,"srs","10"
"227",7,1,0,80,79.4956333287299,"srs","10"
"228",8,1,0,80,79.4858121276402,"srs","10"
"229",9,1,0,80,79.4994725255195,"srs","10"
"230",10,1,0,80,79.4978654198866,"srs","10"
"231",1,1,0,100,99.3692801519745,"srs","10"
"232",2,1,0,100,99.3757978581522,"srs","10"
"233",3,1,0,100,99.3739229015805,"srs","10"
"234",4,1,0,100,99.3517805573055,"srs","10"
"235",5,1,0,100,99.3546376339862,"srs","10"
"236",6,1,0,100,99.3630302967356,"srs","10"
"237",7,1,0,100,99.3651731042461,"srs","10"
"238",8,1,0,100,99.3708872576073,"srs","10"
"239",9,1,0,100,99.3548162012787,"srs","10"
"240",10,1,0,100,99.3680301809267,"srs","10"
"241",1,0,1,5,4.97459155122316,"strs","10"
"242",2,0,1,5,4.97325229652911,"strs","10"
"243",3,0,1,5,4.97602008956348,"strs","10"
"244",4,0,1,5,4.97459155122316,"strs","10"
"245",5,0,1,5,4.97557367133213,"strs","10"
"246",6,0,1,5,4.97432370028435,"strs","10"
"247",7,0,1,5,4.9747701185157,"strs","10"
"248",8,0,1,5,4.97316301288284,"strs","10"
"249",9,0,1,5,4.97235946006641,"strs","10"
"250",10,0,1,5,4.97459155122316,"strs","10"
"251",1,0,1,10,9.94313718250372,"strs","10"
"252",2,0,1,10,9.94777993210976,"strs","10"
"253",3,0,1,10,9.93929798571411,"strs","10"
"254",4,0,1,10,9.94322646614999,"strs","10"
"255",5,0,1,10,9.94251219697983,"strs","10"
"256",6,0,1,10,9.94001225488427,"strs","10"
"257",7,0,1,10,9.93920870206784,"strs","10"
"258",8,0,1,10,9.94188721145594,"strs","10"
"259",9,0,1,10,9.93929798571411,"strs","10"
"260",10,0,1,10,9.94036938946935,"strs","10"
"261",1,0,1,20,19.8768356665066,"strs","10"
"262",2,0,1,20,19.8763892482752,"strs","10"
"263",3,1,0,20,19.87531784452,"strs","10"
"264",4,0,1,20,19.8751392772274,"strs","10"
"265",5,0,1,20,19.8816569834051,"strs","10"
"266",6,0,1,20,19.8778177866155,"strs","10"
"267",7,1,0,20,19.8725500514856,"strs","10"
"268",8,1,0,20,19.8815676997589,"strs","10"
"269",9,0,1,20,19.8755856954588,"strs","10"
"270",10,1,0,20,19.8736214552408,"strs","10"
"271",1,1,0,40,39.7533395664318,"strs","10"
"272",2,1,0,40,39.7554823739423,"strs","10"
"273",3,1,0,40,39.7393220339674,"strs","10"
"274",4,1,0,40,39.7481611149481,"strs","10"
"275",5,1,0,40,39.7574466141602,"strs","10"
"276",6,1,0,40,39.7477146967168,"strs","10"
"277",7,1,0,40,39.7524467299691,"strs","10"
